lonxa,fecha,ingresos_real,ingresos_predicho,error_absoluto,error_pct,modelo,fecha_ejecucion
Celeiro,2025-06-01,3104357.1,3505959.25,401602.1499999999,12.936725288466327,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2025-07-01,3542470.5,3457131.75,85338.75,2.4090179438332653,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2025-08-01,3440144.89,3558170.5,118025.60999999987,3.430832531010049,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2025-09-01,4427719.98,3756024.25,671695.7300000004,15.170239604899322,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2025-10-01,4648495.75,3979224.0,669271.75,14.397598405892916,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2025-11-01,3251160.81,4123166.75,872005.94,26.821372148614202,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2025-12-01,4773659.8,4262241.0,511418.7999999998,10.713348278400565,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Ribeira,2024-04-01,3384322.55,2947533.0,436789.5499999998,12.90626243648082,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Ribeira,2024-05-01,3353822.17,3132358.25,221463.91999999993,6.603329239725311,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Ribeira,2024-06-01,4073222.6,3419767.5,653455.1000000001,16.042705350795217,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Ribeira,2024-07-01,3831326.94,3684786.25,146540.68999999994,3.824802536950813,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Ribeira,2024-08-01,3882504.84,3806632.75,75872.08999999985,1.954204646915517,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Ribeira,2024-09-01,3707620.19,3916659.75,209039.56000000006,5.638106097377792,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Ribeira,2024-10-01,3937166.89,3723016.0,214150.89000000013,5.439212915863979,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Ribeira,2024-11-01,3377224.78,3410342.5,33117.720000000205,0.9806193593072063,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Ribeira,2024-12-01,2412355.81,3097308.75,684952.94,28.393528730738932,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Ribeira,2025-01-01,1692955.48,2901487.5,1208532.02,71.38593036126383,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Ribeira,2025-02-01,2857875.71,2906677.0,48801.29000000004,1.7076071513270965,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Ribeira,2025-03-01,4285420.12,2948908.0,1336512.12,31.187423463163285,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Ribeira,2025-04-01,3639560.0,2992265.75,647294.25,17.784958896130302,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Ribeira,2025-05-01,3586054.11,2979638.0,606416.1099999999,16.910400440109363,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Ribeira,2025-06-01,3760076.82,3102265.0,657811.8199999998,17.494637782427006,LSTM_por_lonxa,2026-06-10 08:05:18.600465
